"Fecha";"Mercado";"Producto";"Precio"
"07-11-11";"B.Blanca";"Girasol";"U$S 261.74"
"08-11-11";"B.Blanca";"Girasol";"U$S 261.74"
"09-11-11";"B.Blanca";"Girasol";"U$S 261.61"
"10-11-11";"B.Blanca";"Girasol";"U$S 261.55"
"11-11-11";"B.Blanca";"Girasol";"U$S 261"
"14-11-11";"B.Blanca";"Girasol";"U$S 260.82"
"15-11-11";"B.Blanca";"Girasol";"U$S 263.9"
"16-11-11";"B.Blanca";"Girasol";"U$S 264.27"
"17-11-11";"B.Blanca";"Girasol";"U$S 269.03"
"18-11-11";"B.Blanca";"Girasol";"U$S 268.97"
"21-11-11";"B.Blanca";"Girasol";"U$S 264.21"
"22-11-11";"B.Blanca";"Girasol";"U$S 264.15"
"23-11-11";"B.Blanca";"Girasol";"U$S 256.92"
"24-11-11";"B.Blanca";"Girasol";"U$S 253.34"
"25-11-11";"B.Blanca";"Girasol";"U$S 251"
"29-11-11";"B.Blanca";"Girasol";"U$S 250.29"
"30-11-11";"B.Blanca";"Girasol";"U$S 249.94"
"01-12-11";"B.Blanca";"Girasol";"U$S 256.89"
"02-12-11";"B.Blanca";"Girasol";"U$S 261.5"
"05-12-11";"B.Blanca";"Girasol";"U$S 268.32"
"06-12-11";"B.Blanca";"Girasol";"U$S 268.82"
"07-12-11";"B.Blanca";"Girasol";"U$S 268.82"
"12-12-11";"B.Blanca";"Girasol";"U$S 264.08"
"13-12-11";"B.Blanca";"Girasol";"U$S 264.08"
"14-12-11";"B.Blanca";"Girasol";"U$S 259.29"
"15-12-11";"B.Blanca";"Girasol";"U$S 259.1"
"16-12-11";"B.Blanca";"Girasol";"U$S 256.41"
"19-12-11";"B.Blanca";"Girasol";"U$S 256.29"
"20-12-11";"B.Blanca";"Girasol";"U$S 256.29"
"21-12-11";"B.Blanca";"Girasol";"U$S 256.29"
"22-12-11";"B.Blanca";"Girasol";"U$S 256.29"
"23-12-11";"B.Blanca";"Girasol";"U$S 256.29"
"27-12-11";"B.Blanca";"Girasol";"U$S 255.93"
"28-12-11";"B.Blanca";"Girasol";"U$S 255.64"
"29-12-11";"B.Blanca";"Girasol";"U$S 257.9"
"30-12-11";"B.Blanca";"Girasol";"U$S 257.9"
"03-01-12";"B.Blanca";"Girasol";"U$S 257.9"
"04-01-12";"B.Blanca";"Girasol";"U$S 257.78"
"05-01-12";"B.Blanca";"Girasol";"U$S 257.48"
"06-01-12";"B.Blanca";"Girasol";"U$S 257.12"
"09-01-12";"B.Blanca";"Girasol";"U$S 254.98"
"10-01-12";"B.Blanca";"Girasol";"U$S 255.04"
"11-01-12";"B.Blanca";"Girasol";"U$S 255.1"
"12-01-12";"B.Blanca";"Girasol";"U$S 250.46"
"13-01-12";"B.Blanca";"Girasol";"U$S 250.46"
"16-01-12";"B.Blanca";"Girasol";"U$S 250.17"
"17-01-12";"B.Blanca";"Girasol";"U$S 252.43"
"18-01-12";"B.Blanca";"Girasol";"U$S 252.31"
"19-01-12";"B.Blanca";"Girasol";"U$S 254.57"
"20-01-12";"B.Blanca";"Girasol";"U$S 254.45"
"23-01-12";"B.Blanca";"Girasol";"U$S 254.16"
"24-01-12";"B.Blanca";"Girasol";"U$S 258.42"
"25-01-12";"B.Blanca";"Girasol";"U$S 258.18"
"26-01-12";"B.Blanca";"Girasol";"U$S 258.3"
"27-01-12";"B.Blanca";"Girasol";"U$S 258.36"
"30-01-12";"B.Blanca";"Girasol";"U$S 258.3"
"31-01-12";"B.Blanca";"Girasol";"U$S 258.24"
"01-02-12";"B.Blanca";"Girasol";"U$S 258.42"
"02-02-12";"B.Blanca";"Girasol";"U$S 258.48"
"03-02-12";"B.Blanca";"Girasol";"U$S 258.48"
"06-02-12";"B.Blanca";"Girasol";"U$S 258.3"
"07-02-12";"B.Blanca";"Girasol";"U$S 258.18"
"08-02-12";"B.Blanca";"Girasol";"U$S 260.25"
"09-02-12";"B.Blanca";"Girasol";"U$S 260.01"
"10-02-12";"B.Blanca";"Girasol";"U$S 260.07"
"13-02-12";"B.Blanca";"Girasol";"U$S 262.31"
"14-02-12";"B.Blanca";"Girasol";"U$S 265.58"
"15-02-12";"B.Blanca";"Girasol";"U$S 265.46"
"16-02-12";"B.Blanca";"Girasol";"U$S 265.33"
"17-02-12";"B.Blanca";"Girasol";"U$S 265.33"
"22-02-12";"B.Blanca";"Girasol";"U$S 265.27"
"23-02-12";"B.Blanca";"Girasol";"U$S 267.57"
"24-02-12";"B.Blanca";"Girasol";"U$S 267.51"
"28-02-12";"B.Blanca";"Girasol";"U$S 278.93"
"29-02-12";"B.Blanca";"Girasol";"U$S 278.86"
"01-03-12";"B.Blanca";"Girasol";"U$S 279.57"
"02-03-12";"B.Blanca";"Girasol";"U$S 280.28"
"05-03-12";"B.Blanca";"Girasol";"U$S 280.28"
"06-03-12";"B.Blanca";"Girasol";"U$S 280.21"
"07-03-12";"B.Blanca";"Girasol";"U$S 280.15"
"08-03-12";"B.Blanca";"Girasol";"U$S 277.71"
"09-03-12";"B.Blanca";"Girasol";"U$S 276.31"
"12-03-12";"B.Blanca";"Girasol";"U$S 275.99"
"13-03-12";"B.Blanca";"Girasol";"U$S 275.67"
"14-03-12";"B.Blanca";"Girasol";"U$S 275.42"
"15-03-12";"B.Blanca";"Girasol";"U$S 275.74"
"16-03-12";"B.Blanca";"Girasol";"U$S 275.23"
"19-03-12";"B.Blanca";"Girasol";"U$S 275.04"
"20-03-12";"B.Blanca";"Girasol";"U$S 274.91"
"21-03-12";"B.Blanca";"Girasol";"U$S 274.79"
"22-03-12";"B.Blanca";"Girasol";"U$S 274.85"
"23-03-12";"B.Blanca";"Girasol";"U$S 274.66"
"26-03-12";"B.Blanca";"Girasol";"U$S 274.47"
"27-03-12";"B.Blanca";"Girasol";"U$S 278.98"
"28-03-12";"B.Blanca";"Girasol";"U$S 278.92"
"29-03-12";"B.Blanca";"Girasol";"U$S 278.73"
"30-03-12";"B.Blanca";"Girasol";"U$S 280.89"
"03-04-12";"B.Blanca";"Girasol";"U$S 287.54"
"04-04-12";"B.Blanca";"Girasol";"U$S 287.15"
"09-04-12";"B.Blanca";"Girasol";"U$S 291.97"
"10-04-12";"B.Blanca";"Girasol";"U$S 291.97"
"11-04-12";"B.Blanca";"Girasol";"U$S 296.13"
"12-04-12";"B.Blanca";"Girasol";"U$S 311.72"
"13-04-12";"B.Blanca";"Girasol";"U$S 311.79"
"16-04-12";"B.Blanca";"Girasol";"U$S 318.62"
"17-04-12";"B.Blanca";"Girasol";"U$S 313.85"
"18-04-12";"B.Blanca";"Girasol";"U$S 313.49"
"19-04-12";"B.Blanca";"Girasol";"U$S 308.81"
"20-04-12";"B.Blanca";"Girasol";"U$S 308.67"
"23-04-12";"B.Blanca";"Girasol";"U$S 308.53"
"24-04-12";"B.Blanca";"Girasol";"U$S 308.32"
"25-04-12";"B.Blanca";"Girasol";"U$S 308.11"
"26-04-12";"B.Blanca";"Girasol";"U$S 308.04"
"27-04-12";"B.Blanca";"Girasol";"U$S 307.9"
"02-05-12";"B.Blanca";"Girasol";"U$S 307.28"
"03-05-12";"B.Blanca";"Girasol";"U$S 307.14"
"04-05-12";"B.Blanca";"Girasol";"U$S 307.14"
"07-05-12";"B.Blanca";"Girasol";"U$S 309.89"
"08-05-12";"B.Blanca";"Girasol";"U$S 309.82"
"09-05-12";"B.Blanca";"Girasol";"U$S 309.68"
"14-05-12";"B.Blanca";"Girasol";"U$S 304.97"
"15-05-12";"B.Blanca";"Girasol";"U$S 305.04"
"21-05-12";"B.Blanca";"Girasol";"U$S 301.23"
"22-05-12";"B.Blanca";"Girasol";"U$S 301.03"
"23-05-12";"B.Blanca";"Girasol";"U$S 300.96"
"24-05-12";"B.Blanca";"Girasol";"U$S 300.89"
"28-05-12";"B.Blanca";"Girasol";"U$S 300.63"
"29-05-12";"B.Blanca";"Girasol";"U$S 300.89"
"30-05-12";"B.Blanca";"Girasol";"U$S 300.83"
"31-05-12";"B.Blanca";"Girasol";"U$S 300.83"
"01-06-12";"B.Blanca";"Girasol";"U$S 296.35"
"13-06-12";"B.Blanca";"Girasol";"U$S 289.4"
"14-06-12";"B.Blanca";"Girasol";"U$S 289.21"
"15-06-12";"B.Blanca";"Girasol";"U$S 284.7"
"18-06-12";"B.Blanca";"Girasol";"U$S 284.44"
"19-06-12";"B.Blanca";"Girasol";"U$S 277.59"
"21-06-12";"B.Blanca";"Girasol";"U$S 277.28"
"22-06-12";"B.Blanca";"Girasol";"U$S 277.04"
"25-06-12";"B.Blanca";"Girasol";"U$S 276.92"
"26-06-12";"B.Blanca";"Girasol";"U$S 276.73"
"27-06-12";"B.Blanca";"Girasol";"U$S 276.67"
"28-06-12";"B.Blanca";"Girasol";"U$S 276.37"
"29-06-12";"B.Blanca";"Girasol";"U$S 276.12"
"02-07-12";"B.Blanca";"Girasol";"U$S 276.24"
"03-07-12";"B.Blanca";"Girasol";"U$S 276.24"
"04-07-12";"B.Blanca";"Girasol";"U$S 276.12"
"05-07-12";"B.Blanca";"Girasol";"U$S 275.94"
"06-07-12";"B.Blanca";"Girasol";"U$S 275.63"
"10-07-12";"B.Blanca";"Girasol";"U$S 279.86"
"11-07-12";"B.Blanca";"Girasol";"U$S 279.67"
"12-07-12";"B.Blanca";"Girasol";"U$S 279.37"
"13-07-12";"B.Blanca";"Girasol";"U$S 285.9"
"16-07-12";"B.Blanca";"Girasol";"U$S 292.44"
"17-07-12";"B.Blanca";"Girasol";"U$S 300.97"
"18-07-12";"B.Blanca";"Girasol";"U$S 300.64"
"19-07-12";"B.Blanca";"Girasol";"U$S 302.63"
"20-07-12";"B.Blanca";"Girasol";"U$S 302.37"
"23-07-12";"B.Blanca";"Girasol";"U$S 301.9"
"24-07-12";"B.Blanca";"Girasol";"U$S 297.4"
"25-07-12";"B.Blanca";"Girasol";"U$S 297.59"
"26-07-12";"B.Blanca";"Girasol";"U$S 297.33"
"27-07-12";"B.Blanca";"Girasol";"U$S 296.94"
"30-07-12";"B.Blanca";"Girasol";"U$S 296.94"
"31-07-12";"B.Blanca";"Girasol";"U$S 296.62"
"01-08-12";"B.Blanca";"Girasol";"U$S 296.49"
"03-08-12";"B.Blanca";"Girasol";"U$S 296.36"
"06-08-12";"B.Blanca";"Girasol";"U$S 296.17"
"07-08-12";"B.Blanca";"Girasol";"U$S 295.97"
"08-08-12";"B.Blanca";"Girasol";"U$S 295.78"
"09-08-12";"B.Blanca";"Girasol";"U$S 295.65"
"10-08-12";"B.Blanca";"Girasol";"U$S 299.93"
"13-08-12";"B.Blanca";"Girasol";"U$S 304.02"
"14-08-12";"B.Blanca";"Girasol";"U$S 303.95"
"15-08-12";"B.Blanca";"Girasol";"U$S 310.33"
"16-08-12";"B.Blanca";"Girasol";"U$S 314.47"
"17-08-12";"B.Blanca";"Girasol";"U$S 324.96"
"21-08-12";"B.Blanca";"Girasol";"U$S 331.31"
"22-08-12";"B.Blanca";"Girasol";"U$S 331.46"
"23-08-12";"B.Blanca";"Girasol";"U$S 334.63"
"24-08-12";"B.Blanca";"Girasol";"U$S 334.05"
"27-08-12";"B.Blanca";"Girasol";"U$S 333.77"
"28-08-12";"B.Blanca";"Girasol";"U$S 333.55"
"29-08-12";"B.Blanca";"Girasol";"U$S 338.09"
"30-08-12";"B.Blanca";"Girasol";"U$S 342.11"
"31-08-12";"B.Blanca";"Girasol";"U$S 342.82"
"05-09-12";"B.Blanca";"Girasol";"U$S 346.09"
"06-09-12";"B.Blanca";"Girasol";"U$S 353.38"
"07-09-12";"B.Blanca";"Girasol";"U$S 350.78"
"10-09-12";"B.Blanca";"Girasol";"U$S 350.78"
"11-09-12";"B.Blanca";"Girasol";"U$S 348.71"
"12-09-12";"B.Blanca";"Girasol";"U$S 346.49"
"13-09-12";"B.Blanca";"Girasol";"U$S 346.2"
"14-09-12";"B.Blanca";"Girasol";"U$S 351.1"
"17-09-12";"B.Blanca";"Girasol";"U$S 350.88"
"18-09-12";"B.Blanca";"Girasol";"U$S 350.65"
"19-09-12";"B.Blanca";"Girasol";"U$S 346.08"
"20-09-12";"B.Blanca";"Girasol";"U$S 346.08"
"21-09-12";"B.Blanca";"Girasol";"U$S 345.71"
"25-09-12";"B.Blanca";"Girasol";"U$S 345.49"
"26-09-12";"B.Blanca";"Girasol";"U$S 343.28"
"27-09-12";"B.Blanca";"Girasol";"U$S 341.01"
"28-09-12";"B.Blanca";"Girasol";"U$S 340.64"
"01-10-12";"B.Blanca";"Girasol";"U$S 336.24"
"02-10-12";"B.Blanca";"Girasol";"U$S 331.91"
"03-10-12";"B.Blanca";"Girasol";"U$S 327.45"
"04-10-12";"B.Blanca";"Girasol";"U$S 327.24"
"05-10-12";"B.Blanca";"Girasol";"U$S 327.03"
"09-10-12";"B.Blanca";"Girasol";"U$S 326.76"
"10-10-12";"B.Blanca";"Girasol";"U$S 320.25"
"11-10-12";"B.Blanca";"Girasol";"U$S 319.92"
"03-11-12";"B.Blanca";"Girasol";"U$S 335.5"
"05-11-12";"B.Blanca";"Girasol";"U$S 316.56"
"07-11-12";"B.Blanca";"Girasol";"U$S 316.56"
"09-11-12";"B.Blanca";"Girasol";"U$S 313.94"
"12-11-12";"B.Blanca";"Girasol";"U$S 309.3"
"13-11-12";"B.Blanca";"Girasol";"U$S 307.34"
"14-11-12";"B.Blanca";"Girasol";"U$S 307.08"
"15-11-12";"B.Blanca";"Girasol";"U$S 308.72"
"16-11-12";"B.Blanca";"Girasol";"U$S 306.25"
"20-11-12";"B.Blanca";"Girasol";"U$S 312.04"
"21-11-12";"B.Blanca";"Girasol";"U$S 315.61"
"22-11-12";"B.Blanca";"Girasol";"U$S 319.3"
"23-11-12";"B.Blanca";"Girasol";"U$S 319.63"
"27-11-12";"B.Blanca";"Girasol";"U$S 323.38"
"28-11-12";"B.Blanca";"Girasol";"U$S 325.05"
"29-11-12";"B.Blanca";"Girasol";"U$S 327.05"
"30-11-12";"B.Blanca";"Girasol";"U$S 330.72"
"04-12-12";"B.Blanca";"Girasol";"U$S 330.1"
"05-12-12";"B.Blanca";"Girasol";"U$S 329.83"
"06-12-12";"B.Blanca";"Girasol";"U$S 329.35"
"07-12-12";"B.Blanca";"Girasol";"U$S 333.13"
"10-12-12";"B.Blanca";"Girasol";"U$S 333.13"
"11-12-12";"B.Blanca";"Girasol";"U$S 328.68"
"12-12-12";"B.Blanca";"Girasol";"U$S 326.35"
"17-12-12";"B.Blanca";"Girasol";"U$S 315.32"
"18-12-12";"B.Blanca";"Girasol";"U$S 314.99"
"19-12-12";"B.Blanca";"Girasol";"U$S 314.54"
"20-12-12";"B.Blanca";"Girasol";"U$S 310.2"
"21-12-12";"B.Blanca";"Girasol";"U$S 313.97"
"26-12-12";"B.Blanca";"Girasol";"U$S 309.57"
"27-12-12";"B.Blanca";"Girasol";"U$S 309.38"
"28-12-12";"B.Blanca";"Girasol";"U$S 309.32"
"03-01-13";"B.Blanca";"Girasol";"U$S 308.5"
"04-01-13";"B.Blanca";"Girasol";"U$S 308.57"
"07-01-13";"B.Blanca";"Girasol";"U$S 308.25"
"08-01-13";"B.Blanca";"Girasol";"U$S 312.25"
"10-01-13";"B.Blanca";"Girasol";"U$S 297.63"
"11-01-13";"B.Blanca";"Girasol";"U$S 297.45"
"14-01-13";"B.Blanca";"Girasol";"U$S 296.91"
"15-01-13";"B.Blanca";"Girasol";"U$S 297.03"
"16-01-13";"B.Blanca";"Girasol";"U$S 297.09"
"17-01-13";"B.Blanca";"Girasol";"U$S 296.97"
"18-01-13";"B.Blanca";"Girasol";"U$S 296.91"
"22-01-13";"B.Blanca";"Girasol";"U$S 296.55"
"23-01-13";"B.Blanca";"Girasol";"U$S 296.13"
"24-01-13";"B.Blanca";"Girasol";"U$S 296.19"
"25-01-13";"B.Blanca";"Girasol";"U$S 298.09"
"28-01-13";"B.Blanca";"Girasol";"U$S 299.74"
"29-01-13";"B.Blanca";"Girasol";"U$S 301.45"
"30-01-13";"B.Blanca";"Girasol";"U$S 303.33"
"01-02-13";"B.Blanca";"Girasol";"U$S 302.91"
"04-02-13";"B.Blanca";"Girasol";"U$S 303.03"
"05-02-13";"B.Blanca";"Girasol";"U$S 308.99"
"06-02-13";"B.Blanca";"Girasol";"U$S 308.8"
"07-02-13";"B.Blanca";"Girasol";"U$S 308.31"
"08-02-13";"B.Blanca";"Girasol";"U$S 308.25"
"13-02-13";"B.Blanca";"Girasol";"U$S 303.76"
"14-02-13";"B.Blanca";"Girasol";"U$S 301.76"
"15-02-13";"B.Blanca";"Girasol";"U$S 301.34"
"21-02-13";"B.Blanca";"Girasol";"U$S 304.24"
"25-02-13";"B.Blanca";"Girasol";"U$S 322.8"
"26-02-13";"B.Blanca";"Girasol";"U$S 322.55"
"27-02-13";"B.Blanca";"Girasol";"U$S 322.42"
"04-03-13";"B.Blanca";"Girasol";"U$S 314.6"
"05-03-13";"B.Blanca";"Girasol";"U$S 317.38"
"06-03-13";"B.Blanca";"Girasol";"U$S 318.12"
"07-03-13";"B.Blanca";"Girasol";"U$S 319.97"
"08-03-13";"B.Blanca";"Girasol";"U$S 321.82"
"11-03-13";"B.Blanca";"Girasol";"U$S 323.15"
"12-03-13";"B.Blanca";"Girasol";"U$S 322.96"
"13-03-13";"B.Blanca";"Girasol";"U$S 322.83"
"14-03-13";"B.Blanca";"Girasol";"U$S 315.63"
"15-03-13";"B.Blanca";"Girasol";"U$S 315.2"
"18-03-13";"B.Blanca";"Girasol";"U$S 314.95"
"19-03-13";"B.Blanca";"Girasol";"U$S 314.95"
"20-03-13";"B.Blanca";"Girasol";"U$S 315.01"
"21-03-13";"B.Blanca";"Girasol";"U$S 317.46"
"22-03-13";"B.Blanca";"Girasol";"U$S 317.03"
"25-03-13";"B.Blanca";"Girasol";"U$S 316.65"
"26-03-13";"B.Blanca";"Girasol";"U$S 316.41"
"27-03-13";"B.Blanca";"Girasol";"U$S 316.28"
"03-04-13";"B.Blanca";"Girasol";"U$S 315.79"
"04-04-13";"B.Blanca";"Girasol";"U$S 303.86"
"05-04-13";"B.Blanca";"Girasol";"U$S 303.86"
"08-04-13";"B.Blanca";"Girasol";"U$S 303.92"
"09-04-13";"B.Blanca";"Girasol";"U$S 303.68"
"10-04-13";"B.Blanca";"Girasol";"U$S 303.5"
"11-04-13";"B.Blanca";"Girasol";"U$S 303.32"
"12-04-13";"B.Blanca";"Girasol";"U$S 303.94"
"15-04-13";"B.Blanca";"Girasol";"U$S 299.88"
"16-04-13";"B.Blanca";"Girasol";"U$S 296.8"
"17-04-13";"B.Blanca";"Girasol";"U$S 296.74"
"18-04-13";"B.Blanca";"Girasol";"U$S 296.57"
"19-04-13";"B.Blanca";"Girasol";"U$S 298.22"
"22-04-13";"B.Blanca";"Girasol";"U$S 293.21"
"23-04-13";"B.Blanca";"Girasol";"U$S 292.92"
"24-04-13";"B.Blanca";"Girasol";"U$S 292.75"
"25-04-13";"B.Blanca";"Girasol";"U$S 292.87"
"26-04-13";"B.Blanca";"Girasol";"U$S 292.58"
"29-04-13";"B.Blanca";"Girasol";"U$S 292.47"
"30-04-13";"B.Blanca";"Girasol";"U$S 292.08"
"02-05-13";"B.Blanca";"Girasol";"U$S 291.74"
"03-05-13";"B.Blanca";"Girasol";"U$S 291.4"
"06-05-13";"B.Blanca";"Girasol";"U$S 290.9"
"07-05-13";"B.Blanca";"Girasol";"U$S 290.79"
"08-05-13";"B.Blanca";"Girasol";"U$S 290.56"
"09-05-13";"B.Blanca";"Girasol";"U$S 290.17"
"10-05-13";"B.Blanca";"Girasol";"U$S 289.73"
"13-05-13";"B.Blanca";"Girasol";"U$S 294.29"
"14-05-13";"B.Blanca";"Girasol";"U$S 294.17"
"15-05-13";"B.Blanca";"Girasol";"U$S 294.29"
"16-05-13";"B.Blanca";"Girasol";"U$S 294.29"
"17-05-13";"B.Blanca";"Girasol";"U$S 294.12"
"20-05-13";"B.Blanca";"Girasol";"U$S 293.61"
"21-05-13";"B.Blanca";"Girasol";"U$S 293.45"
"22-05-13";"B.Blanca";"Girasol";"U$S 293.05"
"23-05-13";"B.Blanca";"Girasol";"U$S 292.61"
"24-05-13";"B.Blanca";"Girasol";"U$S 292.44"
"27-05-13";"B.Blanca";"Girasol";"U$S 292.22"
"28-05-13";"B.Blanca";"Girasol";"U$S 292.22"
"29-05-13";"B.Blanca";"Girasol";"U$S 293.78"
"30-05-13";"B.Blanca";"Girasol";"U$S 293.56"
"31-05-13";"B.Blanca";"Girasol";"U$S 293.34"
"03-06-13";"B.Blanca";"Girasol";"U$S 293.17"
"04-06-13";"B.Blanca";"Girasol";"U$S 293.06"
"05-06-13";"B.Blanca";"Girasol";"U$S 289.17"
"06-06-13";"B.Blanca";"Girasol";"U$S 290.51"
"07-06-13";"B.Blanca";"Girasol";"U$S 290.57"
"10-06-13";"B.Blanca";"Girasol";"U$S 290.29"
"11-06-13";"B.Blanca";"Girasol";"U$S 290.02"
"12-06-13";"B.Blanca";"Girasol";"U$S 289.58"
"13-06-13";"B.Blanca";"Girasol";"U$S 289.09"
"14-06-13";"B.Blanca";"Girasol";"U$S 288.93"
"24-06-13";"B.Blanca";"Girasol";"U$S 287.21"
"25-06-13";"B.Blanca";"Girasol";"U$S 287.21"
"26-06-13";"B.Blanca";"Girasol";"U$S 285.98"
"27-06-13";"B.Blanca";"Girasol";"U$S 286.41"
"28-06-13";"B.Blanca";"Girasol";"U$S 285.82"
"01-07-13";"B.Blanca";"Girasol";"U$S 285.71"
"02-07-13";"B.Blanca";"Girasol";"U$S 285.5"
"03-07-13";"B.Blanca";"Girasol";"U$S 285.29"
"04-07-13";"B.Blanca";"Girasol";"U$S 285.03"
"05-07-13";"B.Blanca";"Girasol";"U$S 284.97"
"08-07-13";"B.Blanca";"Girasol";"U$S 284.76"
"10-07-13";"B.Blanca";"Girasol";"U$S 284.5"
"11-07-13";"B.Blanca";"Girasol";"U$S 284.19"
"12-07-13";"B.Blanca";"Girasol";"U$S 283.82"
"15-07-13";"B.Blanca";"Girasol";"U$S 283.66"
"16-07-13";"B.Blanca";"Girasol";"U$S 281.51"
"17-07-13";"B.Blanca";"Girasol";"U$S 281.25"
"18-07-13";"B.Blanca";"Girasol";"U$S 280.73"
"19-07-13";"B.Blanca";"Girasol";"U$S 280.12"
"22-07-13";"B.Blanca";"Girasol";"U$S 280.17"
"23-07-13";"B.Blanca";"Girasol";"U$S 280.12"
"24-07-13";"B.Blanca";"Girasol";"U$S 276.35"
"25-07-13";"B.Blanca";"Girasol";"U$S 272.81"
"26-07-13";"B.Blanca";"Girasol";"U$S 270.02"
"29-07-13";"B.Blanca";"Girasol";"U$S 269.34"
"30-07-13";"B.Blanca";"Girasol";"U$S 267.22"
"31-07-13";"B.Blanca";"Girasol";"U$S 267.03"
"01-08-13";"B.Blanca";"Girasol";"U$S 266.74"
"02-08-13";"B.Blanca";"Girasol";"U$S 266.55"
"05-08-13";"B.Blanca";"Girasol";"U$S 266.26"
"06-08-13";"B.Blanca";"Girasol";"U$S 265.92"
"07-08-13";"B.Blanca";"Girasol";"U$S 265.82"
"08-08-13";"B.Blanca";"Girasol";"U$S 265.34"
"09-08-13";"B.Blanca";"Girasol";"U$S 261.64"
"12-08-13";"B.Blanca";"Girasol";"U$S 257.56"
"13-08-13";"B.Blanca";"Girasol";"U$S 257.1"
"14-08-13";"B.Blanca";"Girasol";"U$S 256.82"
"15-08-13";"B.Blanca";"Girasol";"U$S 254.53"
"16-08-13";"B.Blanca";"Girasol";"U$S 253.98"
"20-08-13";"B.Blanca";"Girasol";"U$S 253.8"
"21-08-13";"B.Blanca";"Girasol";"U$S 251.65"
"27-08-13";"B.Blanca";"Girasol";"U$S 249.87"
"29-08-13";"B.Blanca";"Girasol";"U$S 247.31"
"03-09-13";"B.Blanca";"Girasol";"U$S 246.05"
"04-09-13";"B.Blanca";"Girasol";"U$S 245.53"
"05-09-13";"B.Blanca";"Girasol";"U$S 245.66"
"09-09-13";"B.Blanca";"Girasol";"U$S 245.44"
"11-09-13";"B.Blanca";"Girasol";"U$S 244.71"
"23-09-13";"B.Blanca";"Girasol";"U$S 259.92"
"24-09-13";"B.Blanca";"Girasol";"U$S 259.92"
"25-09-13";"B.Blanca";"Girasol";"U$S 259.92"
"26-09-13";"B.Blanca";"Girasol";"U$S 259.34"
"27-09-13";"B.Blanca";"Girasol";"U$S 259.07"
"30-09-13";"B.Blanca";"Girasol";"U$S 258.93"
"01-10-13";"B.Blanca";"Girasol";"U$S 258.62"
"02-10-13";"B.Blanca";"Girasol";"U$S 258.49"
"03-10-13";"B.Blanca";"Girasol";"U$S 258.09"
"04-10-13";"B.Blanca";"Girasol";"U$S 258.04"
"07-10-13";"B.Blanca";"Girasol";"U$S 257.69"
"08-10-13";"B.Blanca";"Girasol";"U$S 257.64"
"09-10-13";"B.Blanca";"Girasol";"U$S 257.6"
"10-10-13";"B.Blanca";"Girasol";"U$S 257.33"
"18-10-13";"B.Blanca";"Girasol";"U$S 256.24"
"21-10-13";"B.Blanca";"Girasol";"U$S 255.89"
"04-11-13";"B.Blanca";"Girasol";"U$S 252.4"
"05-11-13";"B.Blanca";"Girasol";"U$S 251.89"
"06-11-13";"B.Blanca";"Girasol";"U$S 251.89"
"07-11-13";"B.Blanca";"Girasol";"U$S 252.36"
"08-11-13";"B.Blanca";"Girasol";"U$S 251.51"
"11-11-13";"B.Blanca";"Girasol";"U$S 251.13"
"12-11-13";"B.Blanca";"Girasol";"U$S 251"
"13-11-13";"B.Blanca";"Girasol";"U$S 250.96"
"14-11-13";"B.Blanca";"Girasol";"U$S 250.46"
"15-11-13";"B.Blanca";"Girasol";"U$S 250.21"
"18-11-13";"B.Blanca";"Girasol";"U$S 251.5"
"19-11-13";"B.Blanca";"Girasol";"U$S 250.04"
"20-11-13";"B.Blanca";"Girasol";"U$S 249.75"
"21-11-13";"B.Blanca";"Girasol";"U$S 249.22"
"27-11-13";"B.Blanca";"Girasol";"U$S 247.14"
"28-11-13";"B.Blanca";"Girasol";"U$S 246.49"
"29-11-13";"B.Blanca";"Girasol";"U$S 247.52"
"02-12-13";"B.Blanca";"Girasol";"U$S 246.83"
"03-12-13";"B.Blanca";"Girasol";"U$S 245.99"
"04-12-13";"B.Blanca";"Girasol";"U$S 245.24"
"06-12-13";"B.Blanca";"Girasol";"U$S 245.11"
"09-12-13";"B.Blanca";"Girasol";"U$S 246.44"
"10-12-13";"B.Blanca";"Girasol";"U$S 245.85"
"11-12-13";"B.Blanca";"Girasol";"U$S 245.34"
"12-12-13";"B.Blanca";"Girasol";"U$S 245.22"
"07-03-14";"B.Blanca";"Girasol";"U$S 270.96"
"10-03-14";"B.Blanca";"Girasol";"U$S 269.69"
"11-03-14";"B.Blanca";"Girasol";"U$S 275.73"
"12-03-14";"B.Blanca";"Girasol";"U$S 275.49"
"13-03-14";"B.Blanca";"Girasol";"U$S 275.07"
"14-03-14";"B.Blanca";"Girasol";"U$S 274.68"
"17-03-14";"B.Blanca";"Girasol";"U$S 273.99"
"18-03-14";"B.Blanca";"Girasol";"U$S 270.24"
"19-03-14";"B.Blanca";"Girasol";"U$S 270.34"
"20-03-14";"B.Blanca";"Girasol";"U$S 270.56"
"21-03-14";"B.Blanca";"Girasol";"U$S 270.25"
"25-03-14";"B.Blanca";"Girasol";"U$S 270.89"
"26-03-14";"B.Blanca";"Girasol";"U$S 271.03"
"27-03-14";"B.Blanca";"Girasol";"U$S 271.25"
"28-03-14";"B.Blanca";"Girasol";"U$S 261.15"
"31-03-14";"B.Blanca";"Girasol";"U$S 261.18"
"01-04-14";"B.Blanca";"Girasol";"U$S 261.18"
"03-04-14";"B.Blanca";"Girasol";"U$S 261.25"
"04-04-14";"B.Blanca";"Girasol";"U$S 266.25"
